ball_frame,ball_x,ball_y,ball_z,x,y,z
4811,-132.8300018310547,4608.3701171875,204.6199951171875,-159.16000366210938,4550.69970703125,76.6199951171875
4813,-117.69999694824219,4613.14013671875,206.3699951171875,-157.01998901367188,4563.2197265625,78.8499984741211
4815,-99.18000030517578,4623.14013671875,214.33999633789062,-154.87998962402344,4575.73974609375,80.9000015258789
4817,-80.68000030517578,4633.14013671875,222.12998962402344,-152.739990234375,4588.259765625,82.7699966430664
4818,-71.43000030517578,4638.14013671875,225.9499969482422,-151.6699981689453,4594.52001953125,83.63999938964844
4820,-52.93000030517578,4648.14013671875,233.45999145507812,-147.91000366210938,4615.19970703125,85.22999572753906
4822,-34.45000076293945,4658.1201171875,240.7899932861328,-144.14999389648438,4635.8798828125,86.63999938964844
4824,-15.969999313354492,4668.10009765625,247.92999267578125,-140.38999938964844,4656.56982421875,87.8699951171875
4826,2.490000009536743,4678.080078125,254.88999938964844,-136.62998962402344,4677.27001953125,88.90999603271484
4828,20.94999885559082,4688.0498046875,261.6600036621094,-132.8699951171875,4697.9697265625,89.75999450683594
4830,39.38999938964844,4698.009765625,268.25,-129.11000061035156,4718.6796875,90.43000030517578
4832,57.82999801635742,4707.9697265625,274.6600036621094,-125.3499984741211,4739.39990234375,90.90999603271484
4834,76.25,4717.9296875,280.8800048828125,-121.58999633789062,4760.1201171875,91.20999908447266
4836,94.66999816894531,4727.8798828125,286.91998291015625,-117.82999420166016,4780.83984375,91.31999969482422
4838,113.06999969482422,4737.81982421875,292.7699890136719,-114.06999969482422,4801.56005859375,91.22999572753906
4840,131.47000122070312,4747.759765625,298.44000244140625,-110.30999755859375,4822.27978515625,91.04000091552734
4842,149.86000061035156,4757.69970703125,303.92999267578125,-106.54999542236328,4843.0,90.80999755859375
4844,168.239990234375,4767.6298828125,309.22998046875,-102.79000091552734,4863.7197265625,90.54999542236328
4846,186.61000061035156,4777.5498046875,314.3500061035156,-99.00999450683594,4883.759765625,92.52999877929688
4848,204.97000122070312,4787.4697265625,319.2799987792969,-95.22999572753906,4903.7998046875,94.31999969482422
4849,214.14999389648438,4792.4296875,321.67999267578125,-93.33999633789062,4913.81982421875,95.1500015258789
4851,232.489990234375,4802.33984375,326.3399963378906,-89.55999755859375,4933.85986328125,96.65999603271484
4853,250.8300018310547,4812.23974609375,330.82000732421875,-85.77999877929688,4953.89990234375,97.98999786376953
4855,269.1499938964844,4822.1396484375,335.1099853515625,-82.0,4973.93994140625,99.12999725341797
4857,287.4700012207031,4832.0400390625,339.2200012207031,-78.22000122070312,4993.9697265625,100.08999633789062
4859,305.7799987792969,4841.9296875,343.1499938964844,-74.44999694824219,5013.98974609375,100.8699951171875
4861,324.0799865722656,4851.81005859375,346.8999938964844,-70.68999481201172,5034.009765625,101.47000122070312
4863,342.3699951171875,4861.68994140625,350.4599914550781,-66.93000030517578,5054.02978515625,101.87999725341797
4865,360.6499938964844,4871.56982421875,353.8399963378906,-63.16999816894531,5074.0498046875,102.11000061035156
4867,378.91998291015625,4881.43994140625,357.03997802734375,-59.40999984741211,5094.06982421875,102.15999603271484
4869,397.17999267578125,4891.2998046875,360.05999755859375,-55.64999771118164,5114.08984375,102.04999542236328
4871,415.44000244140625,4901.15966796875,362.8899841308594,-51.88999938964844,5134.10986328125,101.86000061035156
4873,433.67999267578125,4911.02001953125,365.53997802734375,-48.12999725341797,5154.1298828125,101.62999725341797
4875,451.91998291015625,4920.8701171875,368.0099792480469,-44.369998931884766,5174.1298828125,101.38999938964844
4877,470.1399841308594,4930.7099609375,370.29998779296875,-40.61000061035156,5194.1298828125,101.12999725341797
4878,479.25,4935.6298828125,371.3800048828125,-38.72999954223633,5204.1298828125,101.0
4880,497.4599914550781,4945.4697265625,373.3999938964844,-34.96999740600586,5224.1298828125,100.73999786376953
4882,515.6599731445312,4955.31005859375,375.22998046875,-31.209999084472656,5244.1298828125,100.47999572753906
4884,533.8599853515625,4965.1298828125,376.8800048828125,-27.44999885559082,5264.1298828125,100.22000122070312
4886,552.0399780273438,4974.94970703125,378.3500061035156,-23.689998626708984,5284.1298828125,99.95999908447266
4888,570.219970703125,4984.77001953125,379.6399841308594,-19.93000030517578,5304.1298828125,99.69999694824219
4890,588.3800048828125,4994.58984375,380.75,-16.170000076293945,5324.1298828125,99.43999481201172
4892,606.5399780273438,5004.3896484375,381.67999267578125,-12.40999984741211,5344.1298828125,99.18000030517578
4894,606.5399780273438,5004.3896484375,381.67999267578125,-8.649999618530273,5364.1298828125,98.91999816894531
4896,606.5399780273438,5004.3896484375,381.67999267578125,-4.889999866485596,5384.1298828125,98.65999603271484
4898,606.5399780273438,5004.3896484375,381.67999267578125,-1.1299999952316284,5404.1298828125,98.36000061035156
4900,606.5399780273438,5004.3896484375,381.67999267578125,2.629999876022339,5424.1298828125,97.87999725341797
4902,606.5399780273438,5004.3896484375,381.67999267578125,6.389999866485596,5444.1298828125,97.22000122070312
4904,606.5399780273438,5004.3896484375,381.67999267578125,10.149999618530273,5464.1298828125,96.37999725341797
4906,606.5399780273438,5004.3896484375,381.67999267578125,13.90999984741211,5484.1298828125,95.36000061035156
4908,606.5399780273438,5004.3896484375,381.67999267578125,17.670000076293945,5504.1298828125,94.15999603271484
4909,606.5399780273438,5004.3896484375,381.67999267578125,19.549999237060547,5514.1298828125,93.48999786376953
4911,606.5399780273438,5004.3896484375,381.67999267578125,23.309999465942383,5534.1298828125,92.0199966430664
4913,606.5399780273438,5004.3896484375,381.67999267578125,27.06999969482422,5554.1298828125,90.3699951171875
4914,606.5399780273438,5004.3896484375,381.67999267578125,28.94999885559082,5564.1298828125,89.47999572753906
4916,606.5399780273438,5004.3896484375,381.67999267578125,32.709999084472656,5584.1298828125,87.55999755859375
4917,606.5399780273438,5004.3896484375,381.67999267578125,34.59000015258789,5594.1298828125,86.52999877929688
4918,606.5399780273438,5004.3896484375,381.67999267578125,36.46999740600586,5604.1298828125,85.45999908447266
4918,606.5399780273438,5004.3896484375,381.67999267578125,36.46999740600586,5604.1298828125,85.45999908447266
4919,606.5399780273438,5004.3896484375,381.67999267578125,38.349998474121094,5614.1298828125,84.33999633789062
4920,606.5399780273438,5004.3896484375,381.67999267578125,40.22999954223633,5624.1298828125,83.18000030517578
4920,606.5399780273438,5004.3896484375,381.67999267578125,40.22999954223633,5624.1298828125,83.18000030517578
4921,606.5399780273438,5004.3896484375,381.67999267578125,42.11000061035156,5634.1298828125,81.97000122070312
4921,606.5399780273438,5004.3896484375,381.67999267578125,42.11000061035156,5634.1298828125,81.97000122070312
4921,606.5399780273438,5004.3896484375,381.67999267578125,42.11000061035156,5634.1298828125,81.97000122070312
4922,606.5399780273438,5004.3896484375,381.67999267578125,44.040000915527344,5643.94970703125,80.90999603271484
4922,606.5399780273438,5004.3896484375,381.67999267578125,44.040000915527344,5643.94970703125,80.90999603271484
4923,606.5399780273438,5004.3896484375,381.67999267578125,46.12999725341797,5653.169921875,80.3699951171875
4923,606.5399780273438,5004.3896484375,381.67999267578125,46.12999725341797,5653.169921875,80.3699951171875
4923,606.5399780273438,5004.3896484375,381.67999267578125,46.12999725341797,5653.169921875,80.3699951171875
4924,606.5399780273438,5004.3896484375,381.67999267578125,48.39999771118164,5660.580078125,81.22999572753906
4924,606.5399780273438,5004.3896484375,381.67999267578125,48.39999771118164,5660.580078125,81.22999572753906
4925,606.5399780273438,5004.3896484375,381.67999267578125,50.77000045776367,5666.85986328125,82.83999633789062
4925,606.5399780273438,5004.3896484375,381.67999267578125,50.77000045776367,5666.85986328125,82.83999633789062
4926,606.5399780273438,5004.3896484375,381.67999267578125,53.15999984741211,5672.330078125,85.4000015258789
4926,606.5399780273438,5004.3896484375,381.67999267578125,53.15999984741211,5672.330078125,85.4000015258789
4927,606.5399780273438,5004.3896484375,381.67999267578125,55.53999710083008,5677.2998046875,88.5199966430664
4927,606.5399780273438,5004.3896484375,381.67999267578125,55.53999710083008,5677.2998046875,88.5199966430664
4928,606.5399780273438,5004.3896484375,381.67999267578125,57.91999816894531,5681.9697265625,91.95999908447266
4929,606.5399780273438,5004.3896484375,381.67999267578125,60.31999969482422,5686.22998046875,95.73999786376953
4929,606.5399780273438,5004.3896484375,381.67999267578125,60.31999969482422,5686.22998046875,95.73999786376953
4930,606.5399780273438,5004.3896484375,381.67999267578125,62.75,5690.27001953125,99.68000030517578
4931,606.5399780273438,5004.3896484375,381.67999267578125,65.19999694824219,5694.06005859375,103.79999542236328
4931,606.5399780273438,5004.3896484375,381.67999267578125,65.19999694824219,5694.06005859375,103.79999542236328
4932,606.5399780273438,5004.3896484375,381.67999267578125,67.65999603271484,5697.669921875,108.00999450683594
4933,606.5399780273438,5004.3896484375,381.67999267578125,70.1199951171875,5701.1396484375,112.2699966430664
4933,606.5399780273438,5004.3896484375,381.67999267578125,70.1199951171875,5701.1396484375,112.2699966430664
4934,606.5399780273438,5004.3896484375,381.67999267578125,72.58999633789062,5704.40966796875,116.61000061035156
4935,606.5399780273438,5004.3896484375,381.67999267578125,75.08000183105469,5707.580078125,120.95999908447266
4936,606.5399780273438,5004.3896484375,381.67999267578125,77.58999633789062,5710.56982421875,125.31999969482422
4937,606.5399780273438,5004.3896484375,381.67999267578125,80.11000061035156,5713.4599609375,129.64999389648438
4938,606.5399780273438,5004.3896484375,381.67999267578125,82.6500015258789,5716.2900390625,133.92999267578125
4938,606.5399780273438,5004.3896484375,381.67999267578125,82.6500015258789,5716.2900390625,133.92999267578125
4939,606.5399780273438,5004.3896484375,381.67999267578125,85.19999694824219,5718.94970703125,138.27000427246094
4940,606.5399780273438,5004.3896484375,381.67999267578125,87.75,5721.4697265625,142.62998962402344
4941,606.5399780273438,5004.3896484375,381.67999267578125,90.30999755859375,5723.8798828125,146.989990234375
4942,606.5399780273438,5004.3896484375,381.67999267578125,92.8699951171875,5726.169921875,151.34999084472656
4943,606.5399780273438,5004.3896484375,381.67999267578125,95.43000030517578,5728.3798828125,155.69000244140625
4945,606.5399780273438,5004.3896484375,381.67999267578125,100.56999969482422,5732.65966796875,164.25999450683594
4946,606.5399780273438,5004.3896484375,381.67999267578125,103.14999389648438,5734.60009765625,168.5
4947,606.5399780273438,5004.3896484375,381.67999267578125,105.73999786376953,5736.43994140625,172.6999969482422
4948,606.5399780273438,5004.3896484375,381.67999267578125,108.32999420166016,5738.080078125,176.9199981689453
4949,606.5399780273438,5004.3896484375,381.67999267578125,110.91999816894531,5739.56982421875,181.13999938964844
4951,606.5399780273438,5004.3896484375,381.67999267578125,116.0999984741211,5742.1796875,189.52999877929688
4952,606.5399780273438,5004.3896484375,381.67999267578125,118.68999481201172,5743.33984375,193.6999969482422
4953,606.5399780273438,5004.3896484375,381.67999267578125,121.27999877929688,5744.44970703125,197.83999633789062
4955,606.5399780273438,5004.3896484375,381.67999267578125,126.45999908447266,5746.60009765625,205.989990234375
4956,606.5399780273438,5004.3896484375,381.67999267578125,129.0399932861328,5747.5498046875,209.97999572753906
4958,606.5399780273438,5004.3896484375,381.67999267578125,134.19000244140625,5748.9296875,217.88999938964844
4959,606.5399780273438,5004.3896484375,381.67999267578125,136.75,5749.43994140625,221.79998779296875
4961,606.5399780273438,5004.3896484375,381.67999267578125,141.86000061035156,5750.2099609375,229.5
4963,606.5399780273438,5004.3896484375,381.67999267578125,146.94000244140625,5750.77001953125,237.0399932861328
4964,606.5399780273438,5004.3896484375,381.67999267578125,149.47000122070312,5751.02978515625,240.75
4966,606.5399780273438,5004.3896484375,381.67999267578125,154.52999877929688,5751.56005859375,248.02999877929688
4968,606.5399780273438,5004.3896484375,381.67999267578125,159.5699920654297,5751.86962890625,255.04998779296875
4970,606.5399780273438,5004.3896484375,381.67999267578125,164.59999084472656,5751.7197265625,261.8800048828125
4972,606.5399780273438,5004.3896484375,381.67999267578125,169.61000061035156,5751.2197265625,268.5
4974,606.5399780273438,5004.3896484375,381.67999267578125,174.58999633789062,5750.4697265625,274.9100036621094
4976,606.5399780273438,5004.3896484375,381.67999267578125,179.5500030517578,5749.6298828125,281.1499938964844
4978,606.5399780273438,5004.3896484375,381.67999267578125,184.3300018310547,5748.81982421875,287.0400085449219
4979,606.5399780273438,5004.3896484375,381.67999267578125,186.47999572753906,5748.4697265625,289.6600036621094
4981,606.5399780273438,5004.3896484375,381.67999267578125,190.30999755859375,5747.75,294.1399841308594
4983,606.5399780273438,5004.3896484375,381.67999267578125,193.52999877929688,5747.08984375,297.69000244140625
4985,606.5399780273438,5004.3896484375,381.67999267578125,196.11000061035156,5746.5498046875,300.3500061035156
4987,606.5399780273438,5004.3896484375,381.67999267578125,198.0399932861328,5746.06005859375,302.1099853515625
4989,606.5399780273438,5004.3896484375,381.67999267578125,199.2899932861328,5745.6796875,302.989990234375
4991,606.5399780273438,5004.3896484375,381.67999267578125,199.8699951171875,5745.5,302.989990234375
4993,606.5399780273438,5004.3896484375,381.67999267578125,200.1999969482422,5745.419921875,302.5799865722656
4995,606.5399780273438,5004.3896484375,381.67999267578125,200.36000061035156,5745.419921875,301.91998291015625
4997,606.5399780273438,5004.3896484375,381.67999267578125,200.3300018310547,5745.5,301.0299987792969
4999,606.5399780273438,5004.3896484375,381.67999267578125,200.09999084472656,5745.65966796875,299.91998291015625
5001,606.5399780273438,5004.3896484375,381.67999267578125,199.6699981689453,5745.89990234375,298.6000061035156
5003,606.5399780273438,5004.3896484375,381.67999267578125,199.0399932861328,5746.1796875,297.0799865722656
5005,606.5399780273438,5004.3896484375,381.67999267578125,198.20999145507812,5746.4599609375,295.3699951171875
5007,606.5399780273438,5004.3896484375,381.67999267578125,197.1999969482422,5746.77001953125,293.4599914550781
5008,606.5399780273438,5004.3896484375,381.67999267578125,196.6199951171875,5746.93994140625,292.42999267578125
5010,606.5399780273438,5004.3896484375,381.67999267578125,195.3300018310547,5747.31005859375,290.2200012207031
5012,606.5399780273438,5004.3896484375,381.67999267578125,193.8699951171875,5747.7099609375,287.80999755859375
5014,606.5399780273438,5004.3896484375,381.67999267578125,192.25,5748.0498046875,285.17999267578125
5016,606.5399780273438,5004.3896484375,381.67999267578125,190.47000122070312,5748.35009765625,282.3299865722656
5018,606.5399780273438,5004.3896484375,381.67999267578125,188.52999877929688,5748.6298828125,279.2799987792969
5020,606.5399780273438,5004.3896484375,381.67999267578125,186.42999267578125,5748.90966796875,276.0299987792969
5022,606.5399780273438,5004.3896484375,381.67999267578125,184.17999267578125,5749.19970703125,272.5899963378906
5024,606.5399780273438,5004.3896484375,381.67999267578125,181.8199920654297,5749.5,268.989990234375
5026,606.5399780273438,5004.3896484375,381.67999267578125,179.45999145507812,5749.81005859375,265.22998046875
5028,606.5399780273438,5004.3896484375,381.67999267578125,177.08999633789062,5750.10986328125,261.3299865722656
5030,606.5399780273438,5004.3896484375,381.67999267578125,174.70999145507812,5750.33984375,257.29998779296875
5032,606.5399780273438,5004.3896484375,381.67999267578125,172.3199920654297,5750.48974609375,253.1599884033203
5034,606.5399780273438,5004.3896484375,381.67999267578125,169.9199981689453,5750.419921875,248.95999145507812
5036,606.5399780273438,5004.3896484375,381.67999267578125,167.5,5750.25,244.6699981689453
5038,606.5399780273438,5004.3896484375,381.67999267578125,165.05999755859375,5749.8798828125,240.25
5039,606.5399780273438,5004.3896484375,381.67999267578125,163.8300018310547,5749.6396484375,238.0
5041,606.5399780273438,5004.3896484375,381.67999267578125,161.36000061035156,5749.06982421875,233.4099884033203
5043,606.5399780273438,5004.3896484375,381.67999267578125,158.86000061035156,5748.419921875,228.72000122070312
5045,606.5399780273438,5004.3896484375,381.67999267578125,156.3300018310547,5747.73974609375,223.9099884033203
5047,606.5399780273438,5004.3896484375,381.67999267578125,153.75999450683594,5747.06005859375,218.97999572753906
5049,606.5399780273438,5004.3896484375,381.67999267578125,151.14999389648438,5746.2998046875,213.95999145507812
5051,606.5399780273438,5004.3896484375,381.67999267578125,148.5,5745.4697265625,208.84999084472656
5053,606.5399780273438,5004.3896484375,381.67999267578125,145.80999755859375,5744.4296875,203.76998901367188
5055,606.5399780273438,5004.3896484375,381.67999267578125,143.05999755859375,5743.14990234375,198.69000244140625
5057,606.5399780273438,5004.3896484375,381.67999267578125,140.27000427246094,5741.580078125,193.58999633789062
5059,606.5399780273438,5004.3896484375,381.67999267578125,137.42999267578125,5739.85009765625,188.45999145507812
5061,606.5399780273438,5004.3896484375,381.67999267578125,134.52999877929688,5738.02978515625,183.27999877929688
